Theme,Count
TAX_ETHNICITY_ROHINGYAS,80
TAX_DISEASE_ANEMIA,7
TAX_RELIGION_MORMONS,2
TAX_FNCACT_STYLIST,2
TAX_POLITICAL_PARTY_LIBERTARIAN,5
TAX_WORLDINSECTS_DELIA,2
TAX_AGRICULHARMINSECTS_DELIA,2
SOC_POINTSOFINTEREST_MIDDLESCHOOL,2
TAX_ETHNICITY_NORWEGIANS,22
TAX_WORLDLANGUAGES_NORWEGIANS,22
WB_660_BUSINESS_INTELLIGENCE,11
ECON_WORLDCURRENCIES_THE_RUPEE,6
WB_992_IRRIGATION_METHODS,9
WB_1729_URBAN_WATER_FINANCIAL_SUSTAINABILITY,4
WB_1731_NON_REVENUE_WATER,4
TAX_FNCACT_CHIEF_EXECUTIVE_OFFICERS,17
TAX_FNCACT_BALLET_DANCER,5
WB_1877_RURAL_ELECTRIFICATION,32
GOV_FOIA,2
TAX_FNCACT_MANAGEMENT_CONSULTANT,4
WB_520_PPP_IN_ENERGY_AND_POWER,2
WB_2277_INDEPENDENT_POWER_PROJECTS,2
TAX_FNCACT_HEAD_OF_STATES,67
TAX_POLITICAL_PARTY_TAMIL_NATIONAL_ALLIANCE,4
TAX_FNCACT_MILITARY_GOVERNOR,2
TAX_TERROR_GROUP_LIBERATION_TIGERS_OF_TAMIL_EELAM,2
TAX_WORLDLANGUAGES_CHACHI,1
TAX_POLITICAL_PARTY_CHAMA_CHA_MAPINDUZI,84
WB_1625_SUPPORT_SERVICES,14
TAX_FNCACT_CHIEF_OPERATIONS_OFFICER,24
TAX_WORLDFISH_SMELLS,2
WB_1767_ENERGY_FINANCE,28
WB_668_BUSINESS_CONTINUITY,3
WB_1844_MARKET_BASED_CLIMATE_CHANGE_MITIGATION,71
WB_1845_CARBON_TAX,41
TAX_FNCACT_HERDER,2
TAX_WORLDFISH_PLAICE,1
WB_2898_EXTRACTIVE_INDUSTRIES,20
WB_530_GEOTHERMAL_ENERGY,15
TAX_TERROR_GROUP_YOUNG_COMMUNIST_LEAGUE,5
SOC_POINTSOFINTEREST_DISPLACED_PERSONS_CAMPS,4
TAX_FNCACT_PALEONTOLOGIST,1
TAX_DISEASE_DIEOFF,2
TAX_FNCACT_TRIAL_JUDGE,7
TAX_FOODSTAPLES_SWEET_POTATO,7
ECON_WORLDCURRENCIES_SINGAPORE_DOLLAR,1
TAX_WORLDLANGUAGES_MANAM,1
TAX_ETHNICITY_MONGOLS,5
TAX_WORLDLANGUAGES_MONGOLS,5
NATURAL_DISASTER_HEATWAVES,1
WB_1190_WAREHOUSE_FINANCE,1
WB_1440_SEDENTARY_LIFE,1
TAX_DISEASE_INTRINSIC,8
TAX_WORLDLANGUAGES_THOMPSON,4
TAX_RELIGION_MARONITE,2
TAX_ETHNICITY_MARONITE,2
TAX_WORLDLANGUAGES_MARONITE,2
TAX_ETHNICITY_GUJARATI,14
TAX_WORLDLANGUAGES_GUJARATI,14
WB_1812_TRANSPORT_EQUIPMENT,38
TAX_ETHNICITY_ARGENTINIANS,10
TAX_WORLDLANGUAGES_MASSA,4
TAX_WORLDLANGUAGES_SUKUMA,8
TAX_FNCACT_PLUMBERS,10
WB_2885_YOUTH_EMPLOYMENT,26
TAX_WORLDLANGUAGES_MOGAO,8
WB_1493_USER_FEES_IN_EDUCATION,7
TAX_FOODSTAPLES_SORGHUM,77
TAX_FNCACT_MEDICINE_MEN,4
TAX_WORLDLANGUAGES_SHANGANA,2
TAX_FOODSTAPLES_SWEET_POTATOES,3
ECON_DEREGULATION,63
TAX_WORLDLANGUAGES_NTOMBA,1
TAX_FNCACT_PRIVATE_CITIZENS,7
TAX_ETHNICITY_CHOPS,5
TAX_FNCACT_LIFEGUARD,6
TAX_WORLDBIRDS_SADDLEBACK,2
WB_2106_MARKET_COMPETITION_ADVOCACY_AND_LIBERALIZATION,33
TAX_WORLDMAMMALS_WILDCAT,10
TAX_DISEASE_FUNGAL_DISEASE,5
TAX_PLANTDISEASE_FUNGAL_DISEASE,5
TAX_FNCACT_COUNTESS,6
TAX_ETHNICITY_AHMADIS,6
WB_2460_MARITIME_PIRACY,7
WB_1006_GRAVITY_IRRIGATION,8
TAX_WORLDLANGUAGES_BOMBO,5
TAX_FNCACT_FEDERAL_AGENTS,3
TAX_WORLDLANGUAGES_GALLEGOS,5
TAX_WORLDBIRDS_EVENING_GROSBEAK,1
TAX_FNCACT_A_CENSOR,9
TAX_WORLDLANGUAGES_SONGA,27
TAX_ETHNICITY_ZAMBIANS,55
TAX_FNCACT_BELLMAN,2
TAX_FNCACT_CHOREOGRAPHERS,2
WB_555_ARTISANAL_AND_SMALL_SCALE_MINING,10
TAX_WORLDCRUSTACEANS_BARNACLES,1
TAX_WORLDCRUSTACEANS_BARNACLE,1
TAX_WORLDLANGUAGES_TEBELE,4
TAX_FNCACT_GOVENOR,6
TAX_FNCACT_ARMOURER,13
TAX_WORLDMAMMALS_BELUGA,14
TAX_ETHNICITY_HUTU,94
TAX_ETHNICITY_TUTSI,58
TAX_MILITARY_TITLE_LIEUTENANTGENERAL,17
TAX_FNCACT_LIEUTENANTGENERAL,17
TAX_FNCACT_DELIVERY_MAN,19
TAX_TERROR_GROUP_MOVEMENT_FOR_DEMOCRATIC_CHANGE,26
TAX_POLITICAL_PARTY_MOVEMENT_FOR_DEMOCRATIC_CHANGE,26
TAX_FNCACT_BRICKLAYERS,14
TAX_TERROR_GROUP_JANJAWEED,26
TAX_WORLDLANGUAGES_MARRA,13
TAX_ETHNICITY_TUTSIS,54
TAX_TERROR_GROUP_ALMOURABITOUN,13
TAX_RELIGION_EVANGELICAL_ALLIANCE,13
WB_2737_EMPLOYEE_BENEFITS,19
TAX_WORLDLANGUAGES_SHERWIN,13
TAX_WORLDLANGUAGES_CENTRAL_TIBETAN,41
TAX_WORLDREPTILES_TORTOISE,5
TAX_WORLDLANGUAGES_TRS,20
TAX_ETHNICITY_MAURITIAN,156
TAX_WORLDLANGUAGES_MAURITIAN,156
TAX_WORLDLANGUAGES_MACHE,2
TAX_FNCACT_CREATIVE_DIRECTOR,10
TAX_WORLDLANGUAGES_SAUSE,1
TAX_FNCACT_PROVOST,28
WB_2744_LIVING_WAGES,9
TAX_ETHNICITY_XHOSA,19
TAX_WORLDLANGUAGES_XHOSA,19
TAX_DISEASE_BLACK_DEATH,2
TAX_TERROR_GROUP_PEOPLE_MOVEMENT_FOR_THE_LIBERATION,7
WB_925_INEQUALITY_UNDER_LAW,4
TAX_WORLDLANGUAGES_ORS,6
TAX_FNCACT_ANGLER,1
TAX_WORLDFISH_ANGLER,1
TAX_FNCACT_JEWELLER,4
TAX_FNCACT_GOLDSMITHS,2
MEDICAL_SECURITY,43
TAX_WORLDLANGUAGES_DHOLUO,6
TAX_ETHNICITY_NEPALIS,1
TAX_WORLDLANGUAGES_NEPALIS,1
TAX_WORLDLANGUAGES_SWARA,6
TAX_WORLDLANGUAGES_MASAI,3
TAX_WORLDLANGUAGES_UMEDA,2
TAX_ETHNICITY_OVIMBUNDU,4
TAX_WORLDLANGUAGES_OVIMBUNDU,4
TAX_ETHNICITY_MBUNDUMESTICO,1
TAX_TERROR_GROUP_POPULAR_MOVEMENT_FOR_THE_LIBERATION,1
TAX_ETHNICITY_LUNDA,2
TAX_WORLDLANGUAGES_LUNDA,2
WB_1353_PHARMACEUTICAL_SUPPLY_CHAIN,27
TAX_WORLDLANGUAGES_BARA,8
TAX_FNCACT_ASTRONOMER,31
TAX_FNCACT_CARTOGRAPHER,2
TAX_TERROR_GROUP_PAN_AFRICANIST_CONGRESS,11
TAX_POLITICAL_PARTY_PAN_AFRICANIST_CONGRESS,11
TAX_WORLDLANGUAGES_KIRUNDI,12
TAX_WORLDLANGUAGES_KIDAL,94
TAX_WORLDLANGUAGES_NTUMBA,14
TAX_WORLDLANGUAGES_YACOUBA,20
TAX_WORLDLANGUAGES_KOLELAS,56
TAX_WORLDLANGUAGES_MONGI,8
TAX_POLITICAL_PARTY_UNITED_DEMOCRATIC_FORCES,2
TAX_WORLDLANGUAGES_DOGARI,2
TAX_WORLDLANGUAGES_SONIA,8
TAX_WORLDLANGUAGES_CONGO,35
TAX_TERROR_GROUP_UNION_OF_CONGOLESE_PATRIOTS,2
TAX_WORLDLANGUAGES_RWANDA,59
TAX_WORLDLANGUAGES_NGOMBE,2
TAX_FNCACT_VALETS,2
TAX_ETHNICITY_SELEKA,60
TAX_TERROR_GROUP_SELEKA,60
TAX_WORLDLANGUAGES_NANDE,14
TAX_ETHNICITY_COMORAN,38
TAX_ETHNICITY_TUAREGS,10
TAX_WORLDLANGUAGES_TUAREGS,10
TAX_FNCACT_GRAPHIC_DESIGNER,2
TAX_ETHNICITY_WOLOF,2
TAX_WORLDLANGUAGES_WOLOF,2
TAX_POLITICAL_PARTY_SENEGALESE_DEMOCRATIC_PARTY,4
TAX_ETHNICITY_HUTUS,18
TAX_TERROR_GROUP_AL_QAEDA_IN_THE_ISLAMIC,8
TAX_TERROR_GROUP_AL_QAEDA_IN_THE,8
SOC_POINTSOFINTEREST_DISPLACED_PERSON_CAMPS,4
TAX_MILITARY_TITLE_SQUADRON_LEADER,11
TAX_FNCACT_SQUADRON_LEADER,11
TAX_WORLDLANGUAGES_COMORIAN,11
TAX_WORLDLANGUAGES_GRANDE_COMORE,18
TAX_AIDGROUPS_MEDECINS_SANS_FRONTIERES,11
TAX_FNCACT_ASSESSORS,81
TAX_TERROR_GROUP_AL_QAIDAH,10
HUMAN_RIGHTS_ABUSES_SUMMARY_EXECUTIONS,9
TAX_POLITICAL_PARTY_CONGOLESE_LABOUR_PARTY,10
TAX_WORLDLANGUAGES_COMORIANS,2
TAX_WORLDBIRDS_MALIA,2
TAX_WORLDLANGUAGES_MOUSSEY,2
TAX_WORLDLANGUAGES_MBORORO,2
TAX_ETHNICITY_FULANI,16
TAX_WORLDLANGUAGES_FULANI,16
TAX_WORLDLANGUAGES_BACHE,10
TAX_WORLDLANGUAGES_DIOULA,2
CRIME_STEAL_LIVESTOCK,15
TAX_TERROR_GROUP_TUAREG_REBEL,10
TAX_WORLDLANGUAGES_MANKETA,2
TAX_WORLDLANGUAGES_SANAGA,2
TAX_TERROR_GROUP_ALQAIDAH,16
TAX_TERROR_GROUP_NATIONAL_MOVEMENT_FOR_THE_LIBERATION,6
TAX_ETHNICITY_MAURITIANS,6
TAX_WORLDLANGUAGES_MAURITIANS,6
TAX_WORLDLANGUAGES_NZEBI,4
TAX_POLITICAL_PARTY_NATIONAL_MOVEMENT_FOR_CHANGE,4
TAX_AIDGROUPS_SALVATION_ARMY,4
TAX_TERROR_GROUP_IVORIAN_POPULAR_FRONT,14
TAX_FNCACT_PRESSMEN,2
TAX_FNCACT_CARPENTER,51
TAX_ETHNICITY_COMORANS,36
TAX_WORLDLANGUAGES_AKEBOU,2
TAX_WORLDLANGUAGES_SEKOU,4
TAX_WORLDLANGUAGES_LOGONE,4
TAX_WORLDLANGUAGES_KEREWA,8
ECON_WORLDCURRENCIES_CONGOLESE_FRANCS,2
TAX_WORLDLANGUAGES_GRANDE_COMORES,6
TAX_WORLDLANGUAGES_MANOUCHES,2
TAX_TERROR_GROUP_MUJAO,6
TAX_TERROR_GROUP_INTERAHAMWE,6
TAX_WORLDLANGUAGES_KIBIRA,12
TAX_WORLDLANGUAGES_MUNARI,12
TAX_POLITICAL_PARTY_GABONESE_DEMOCRATIC_PARTY,16
TAX_TERROR_GROUP_TUAREG_REBELS,2
TAX_ETHNICITY_GOURMA,2
TAX_WORLDLANGUAGES_GOURMA,2
TAX_POLITICAL_PARTY_PARTY_OF_NATIONAL_UNITY,2
TAX_WORLDLANGUAGES_GOUDE,4
TAX_WORLDLANGUAGES_CHAMBAS,6
TAX_ETHNICITY_NEW_ZEALANDERS,7
TAX_WORLDLANGUAGES_EBINA,6
TAX_WORLDLANGUAGES_LUMBI,2
TAX_AIDGROUPS_REFUGEES_INTERNATIONAL,6
TAX_WORLDLANGUAGES_ANYANGA,2
TAX_ETHNICITY_MOSSI,2
TAX_WORLDLANGUAGES_MOSSI,2
TAX_ETHNICITY_GBAYA,2
TAX_WORLDLANGUAGES_GBAYA,2
TAX_FNCACT_PORTERS,3
TAX_TERROR_GROUP_ALQAEDA_IN_THE_ISLAMIC_MAGHREB,4
TAX_WORLDLANGUAGES_PULAR,4
TAX_FNCACT_PRESSMAN,3
TAX_WORLDLANGUAGES_TAHOUA,2
TAX_WORLDLANGUAGES_TAMASHEQ,2
TAX_WORLDLANGUAGES_KABADI,2
TAX_WORLDLANGUAGES_NYUNGWE,2
TAX_ETHNICITY_OUADDAI,2
TAX_AIDGROUPS_ACTION_AGAINST_HUNGER,2
HUMAN_RIGHTS_ABUSES_FORCED_DISAPPEARANCES,8
TAX_WORLDLANGUAGES_HASSANI,2
TAX_WORLDLANGUAGES_DOUALA,14
TAX_WORLDLANGUAGES_MABILA,2
TAX_FNCACT_BOATMEN,2
TAX_WORLDLANGUAGES_VINZA,2
TAX_WORLDLANGUAGES_KOUSSERI,4
TAX_ETHNICITY_BAMBARA,4
TAX_WORLDLANGUAGES_BAMBARA,4
WB_481_SECONDARY_EDUCATION,23
TAX_FNCACT_TROUBLE_SHOOTERS,2
TAX_ETHNICITY_GAMO,2
TAX_WORLDLANGUAGES_BENGA,2
TAX_WORLDLANGUAGES_MANDARA,2
TAX_WORLDLANGUAGES_MALKI,4
TAX_FNCACT_CHAUFFEUR,2
ECON_WORLDCURRENCIES_BURUNDIAN_FRANCS,2
TAX_TERROR_GROUP_AL_QAEDA_ORGANIZATION,2
TAX_WORLDLANGUAGES_GAWAR,2
TAX_TERROR_GROUP_TUAREG_REBEL_MOVEMENT,2
TAX_WORLDLANGUAGES_DAHALO,2
TAX_FNCACT_CORPORALS,2
TAX_ETHNICITY_TAMA,2
TAX_WORLDLANGUAGES_KARANG,6
TAX_WORLDLANGUAGES_KWAME,20
TAX_POLITICAL_PARTY_DEMOCRATIC_RENEWAL_PARTY,2
TAX_FNCACT_GRAVEDIGGERS,2
TAX_ETHNICITY_FULANIS,4
TAX_WORLDLANGUAGES_FULANIS,4
WB_1611_INCOME_GENERATING_ACTIVITIES,4
TAX_ETHNICITY_SERE,4
TAX_WORLDLANGUAGES_BIRAO,4
WB_1855_GENETICALLY_MODIFIED_ORGANISMS,5
TAX_TERROR_GROUP_SWORD_OF_ISLAM,1
TAX_WORLDLANGUAGES_BABUR,3
WB_2525_TAX_TRANSPARENCY,21
TAX_ETHNICITY_WHITES,4
TAX_WORLDLANGUAGES_SUNDANESE,4
TAX_WORLDLANGUAGES_MWANGA,10
TAX_WORLDLANGUAGES_AMAZIGH,5
TAX_DISEASE_SMALLPOX,2
HUMAN_RIGHTS_ABUSES_FORCED_MIGRATION,3
TAX_ETHNICITY_BERMUDIANS,2
TAX_FNCACT_PARTTIMERS,5
WB_600_NATURAL_RESOURCES_MANAGEMENT,55
WB_1057_SUSTAINABLE_FOREST_MANAGEMENT,10
TAX_FNCACT_CLINICAL_PSYCHOLOGIST,2
WB_2645_REGULATORY_IMPACT_ASSESSMENT,1
TAX_WORLDLANGUAGES_KISWAHILI,27
TAX_FNCACT_INTELLIGENCER,1
TAX_WORLDFISH_BANJOS,1
TAX_WORLDLANGUAGES_TUVAN,1
TAX_WORLDFISH_BANJO,4
WB_1664_DIRECT_JOB_CREATION,4
WB_1661_EMPLOYMENT_INCENTIVES,32
TAX_WORLDFISH_COD,13
TAX_ETHNICITY_NAGA,18
TAX_DISEASE_BSE,2
TAX_ECON_FREETRADEAGREEMENTS_EUROPEAN_FREE_TRADE_ASSOCIATION,5
TAX_DISEASE_BLUETONGUE,3
WB_1400_HEALTH_REFERRAL_SYSTEMS,5
TAX_DISEASE_ANTHRAX,8
TAX_FNCACT_PRINCESS_ROYAL,1
WB_1181_GENERAL_AGREEMENT_ON_TRADE_IN_SERVICES,16
WB_1184_COMMERCIAL_PRESENCE,16
TAX_FNCACT_CORPORATE_EXECUTIVE,2
TAX_FNCACT_PRIVATEER,2
TAX_WORLDLANGUAGES_KAMAU,13
TAX_WORLDLANGUAGES_KUNDA,1
TAX_WORLDMAMMALS_MOOSE,3
TAX_FNCACT_SALESMAN,13
TAX_WORLDLANGUAGES_PRADHAN,12
TAX_TERROR_GROUP_IRANIAN_REVOLUTIONARY_GUARD_CORPS,1
TAX_FNCACT_FACTORY_WORKER,4
TAX_TERROR_GROUP_MOJAHEDIN_KHALQ_ORGANISATION,1
TAX_WEAPONS_TORPEDOS,1
TAX_WORLDLANGUAGES_FARSI,7
TAX_WORLDFISH_SEA_DRAGON,1
TAX_WORLDMAMMALS_HUMPBACK_WHALES,1
MED_MEDICALTOURISM,7
WB_331_ECONOMIC_TRANSPARENCY,7
TAX_WORLDLANGUAGES_NAM,1
TAX_FNCACT_COURTIER,3
TAX_RELIGION_SUNNI_MUSLIM,3
WB_1792_ENVIRONMENTAL_HEALTH,22
WB_1232_PRINCIPLES_OF_CORPORATE_GOVERNANCE,1
TAX_DISEASE_WATERBORNE_DISEASE,4
WB_2151_CHILD_DEVELOPMENT,14
TAX_FNCACT_EXECUTIVE_DIRECTORS,12
TAX_ETHNICITY_ZOROASTRIAN,4
ECON_DEVELOPMENTORGS_ORGANIZATION_FOR_INVESTMENT,3
TAX_ETHNICITY_SHAFII,13
TAX_TERROR_GROUP_SUPREME_ISLAMIC_COUNCIL,4
TAX_POLITICAL_PARTY_ISLAMIC_IRAN_PARTICIPATION_FRONT,1
ECON_WORLDCURRENCIES_INDIAN_RUPEES,8
SOC_DIPLOMCOOP,2
EPU_POLICY_CREDIT_CRUNCH,1
TAX_RELIGION_CONGREGATIONAL,5
TAX_TERROR_GROUP_ISLAMIC_FRONTS,1
WB_2548_INVESTMENT_PROTECTION,5
ECON_DEVELOPMENTORGS_INTERNATIONAL_FINANCE_CORPORATION,26
TAX_AIDGROUPS_INTERNATIONAL_FINANCE_CORPORATION,26
TAX_WORLDLANGUAGES_BORUN,5
DISCRIMINATION_RELIGION_ANTIISLAM,1
TAX_FOODSTAPLES_OLIVE_OIL,2
WB_1173_TRANSPORT_LOGISTICS_PROVIDERS,2
TAX_RELIGION_GNOSTIC,1
TAX_RELIGION_MANDAEANS,5
TAX_WORLDLANGUAGES_MANDAEANS,5
TAX_WORLDLANGUAGES_MANDAIC,3
TAX_RELIGION_MANDAEAN,8
TAX_WORLDLANGUAGES_MANDAEAN,8
TAX_WORLDLANGUAGES_IRAQI_ARABIC,1
TAX_WORLDLANGUAGES_MABRI,2
ECON_DEVELOPMENTORGS_KOREA_INTERNATIONAL_COOPERATION_AGENCY,1
TAX_AIDGROUPS_KOREA_INTERNATIONAL_COOPERATION_AGENCY,1
TAX_AIDGROUPS_DANISH_REFUGEE_COUNCIL,3
TAX_TERROR_GROUP_RESISTANCE_FRONTS,1
TAX_FNCACT_DECISION_MAKER,3
TAX_TERROR_GROUP_HEZBOLLAH_MILITARY_WING,2
WB_1063_WATER_ALLOCATION_AND_WATER_SUPPLY,9
TAX_DISEASE_TREMOR,77
TAX_TERROR_GROUP_ISLAMIC_JIHAD_MOVEMENT_IN_PALESTINE,1
TAX_TERROR_GROUP_SYRIAN_RESISTANCE,1
TAX_WORLDLANGUAGES_MALEK,13
TAX_WEAPONS_INCENDIARY_DEVICES,2
TAX_WORLDLANGUAGES_SHAHRUDI,2
TAX_TERROR_GROUP_AL_MANAR,6
TAX_FNCACT_ARCHBISHOPS,1
TAX_ETHNICITY_MAYAN,3
TAX_FNCACT_CARETAKERS,1
TAX_FNCACT_EMBEZZLER,1
WB_857_LIFE_SKILLS,2
TAX_WORLDLANGUAGES_TURKI,2
WB_2566_EXPORT_PROMOTION,15
TAX_WORLDLANGUAGES_AREARS,1
WB_971_BANKING_REGULATION,1
TAX_WORLDLANGUAGES_PEND,1
TAX_TERROR_GROUP_STOP_THE_WAR_COALITION,1
TAX_FNCACT_MATHEMATICIAN,14
TAX_WORLDMAMMALS_JAGUAR,30
TAX_FNCACT_CHARGE_DAFFAIRS,2
TAX_WORLDLANGUAGES_MARAN,1
TAX_FNCACT_FACULTY_MEMBER,9
TAX_FNCACT_BUSINESSWOMEN,3
TAX_WEAPONS_AIR_DEFENSE_SYSTEMS,4
TAX_WORLDLANGUAGES_KARAMI,2
TAX_WORLDLANGUAGES_AMONO,1
TAX_WORLDLANGUAGES_MULIA,3
TAX_RELIGION_CHALDEAN_CHRISTIANS,2
TAX_FNCACT_MANAGING_DIRECTORS,3
NATURAL_DISASTER_POWERFUL_STORMS,1
TAX_FNCACT_STANDARDBEARERS,2
TAX_DISEASE_MOSQUITOBORNE_DISEASE,1
TAX_FNCACT_VET,22
TAX_POLITICAL_PARTY_ISLAMIC_SOCIETY_OF_ENGINEERS,1
TAX_TERROR_GROUP_TAKFIRI_MOVEMENTS,1
TAX_ETHNICITY_ZOROASTRIANS,2
TAX_WORLDBIRDS_MERLIN,8
TAX_WORLDLANGUAGES_SEN,2
TAX_WORLDLANGUAGES_NATANZI,2
HUMAN_RIGHTS_ABUSES_ELECTRIC_SHOCKS,4
TAX_WEAPONS_SURFACE_TO_AIR_MISSILE,4
TAX_FNCACT_JEWELER,11
WB_605_WILDLIFE_RESOURCES,42
TAX_TERROR_GROUP_BLACK_PANTHERS,2
TAX_FNCACT_ARRANGERS,2
TAX_FNCACT_MACHINISTS,1
TAX_WORLDREPTILES_CROCODILES,50
TAX_WORLDMAMMALS_HIPPOPOTAMUSES,1
TAX_FNCACT_ZOOKEEPERS,2
TAX_WORLDLANGUAGES_KATHI,7
TAX_WORLDLANGUAGES_GIKUYU,5
TAX_ETHNICITY_SETSWANA,5
TAX_FNCACT_IMMIGRATION_OFFICER,13
TAX_AIDGROUPS_OVERSEAS_DEVELOPMENT_INSTITUTE,17
TAX_AIDGROUPS_CHRISTIAN_AID,15
TAX_FNCACT_CHIEFS_OF_STATE,11
TAX_WEAPONS_STUN_GRENADE,1
TAX_FNCACT_RESEARCH_ASSISTANT,12
HUMAN_RIGHTS_ABUSES_WATERBOARDING,4
TAX_WORLDMAMMALS_SABLE,7
WB_2724_PUBLIC_SECTOR_JOBS,1
WB_2717_FIRM_LEVEL_EMPLOYMENT_ANALYSIS,1
TAX_WORLDLANGUAGES_NZIMA,5
TAX_AIDGROUPS_ACT_ALLIANCE,2
WB_2686_SKILLS_GAP,8
WB_2683_CHANGING_NATURE_OF_JOBS,8
WB_2671_JOBS_AND_DEVELOPMENT,8
TAX_FNCACT_STOCKBROKER,1
TAX_DISEASE_SEXUALLY_TRANSMITTED_INFECTIONS,2
WB_372_FINANCIAL_COOPERATIVES,1
TAX_WORLDFISH_GULF_MENHADEN,10
TAX_WORLDFISH_MENHADEN,12
TAX_FNCACT_HERDSMENS,2
TAX_WORLDFISH_SNAPPER,3
TAX_WORLDCRUSTACEANS_SHRIMPS,2
TAX_WORLDCRUSTACEANS_SHRIMP,37
TAX_DISEASE_CHOREA,29
TAX_ETHNICITY_BANGLADESHIS,9
TAX_WORLDLANGUAGES_TURKANA,18
WB_664_KNOWLEDGE_MANAGEMENT,5
TAX_FNCACT_PHYSICAL_THERAPIST,1
WB_1463_HEALTH_EDUCATION,35
TAX_FNCACT_THERAPIST,1
WB_2669_PREMATURE_DEATH,28
TAX_FNCACT_OFFICEHOLDER,2
WB_959_CLIMATE_CHANGE_LAW,3
WB_1846_CARBON_PRICING,14
WB_1191_WORKING_CAPITAL_FINANCE,2
TAX_FNCACT_THE_GROOM,3
TAX_FNCACT_DIRECTOR_OF_RESEARCH,4
TAX_FNCACT_MATCHMAKER,7
ECON_UNDEREMPLOYMENT,7
WB_2702_UNDEREMPLOYMENT,7
TAX_RELIGION_CONFUCIANISM,3
WB_2066_PROJECT_CYCLE_MANAGEMENT,1
TAX_ETHNICITY_YORUBAS,1
TAX_WORLDLANGUAGES_YORUBAS,1
TAX_FNCACT_CHIEF_SECURITY_OFFICERS,1
TAX_WORLDFISH_PANGA,3
TAX_ETHNICITY_BENCH,2
TAX_FNCACT_WAIT_STAFF,2
TAX_WORLDLANGUAGES_TAJIO,2
TAX_WORLDINSECTS_GRASSHOPPER,4
TAX_AGRICULHARMINSECTS_GRASSHOPPER,4
TAX_WORLDLANGUAGES_LOMBE,5
TAX_WORLDMAMMALS_BAIJI,1
TAX_FNCACT_MANAGERESS,2
TAX_WORLDMAMMALS_WHITE_RHINOCEROS,24
TAX_WORLDBIRDS_REDHEAD,1
TAX_WORLDLANGUAGES_MANDI,1
TAX_WORLDBIRDS_BARN_OWLS,1
WB_2915_ENVIRONMENTAL_CRIME,20
ECON_DEVELOPMENTORGS_INFRASTRUCTURE_CONSORTIUM_FOR_AFRICA,1
TAX_FNCACT_DEATH_SQUAD,4
TAX_FNCACT_TAXMAN,5
TAX_TERROR_GROUP_BHARATIYA_JANATA_PARTY,7
TAX_POLITICAL_PARTY_BHARATIYA_JANATA_PARTY,7
TAX_WORLDLANGUAGES_KOHLI,1
ECON_WORLDCURRENCIES_BOTSWANA_PULA,1
TAX_FNCACT_ARRANGER,2
TAX_FNCACT_DOORMAN,2
TAX_WORLDFISH_TRUMPETER,35
TAX_FNCACT_VIOLINIST,4
TAX_TERROR_GROUP_SOUTH_WEST_AFRICA_PEOPLE_ORGANIZATION,3
TAX_ETHNICITY_KARAMOJONG,3
TAX_WORLDLANGUAGES_KARAMOJONG,3
TAX_ETHNICITY_DODOTH,1
TAX_WORLDLANGUAGES_MBALE,9
TAX_WORLDLANGUAGES_MAWANDA,3
TAX_WORLDLANGUAGES_JINJA,24
TAX_WORLDLANGUAGES_MUKULU,15
WB_730_MANAGEMENT_INFORMATION_SYSTEMS,1
ECON_DEVELOPMENTORGS_UNITED_NATIONS_POPULATION_FUND,10
SOC_POINTSOFINTEREST_FORWARD_OPERATING_BASES,1
TAX_ETHNICITY_TESO,6
TAX_TERROR_GROUP_AL_SHABAB,1
TAX_TERROR_GROUP_SHABAB,5
TAX_ETHNICITY_FULA,1
TAX_DISEASE_ABDOMINAL_PAIN,2
TAX_DISEASE_ANAEMIA,11
TAX_WORLDLANGUAGES_KAGORO,1
TAX_WORLDLANGUAGES_LUGANDA,1
TAX_WORLDLANGUAGES_KOLOLO,13
TAX_ECON_FREETRADEAGREEMENTS_COMESA,24
TAX_DISEASE_RUBELLA,4
TAX_WORLDLANGUAGES_LANGO,1
TAX_ETHNICITY_ANKOLE,1
TAX_WORLDLANGUAGES_BIIRA,2
TAX_ETHNICITY_ACHOLI,2
TAX_WORLDLANGUAGES_ACHOLI,2
TAX_WORLDLANGUAGES_NSENGA,1
TAX_TERROR_GROUP_UGANDA_NATIONAL_LIBERATION_ARMY,1
TAX_WORLDLANGUAGES_KYAKA,1
TAX_ETHNICITY_MADI,17
TAX_FNCACT_PETROLEUM_ENGINEER,1
TAX_FNCACT_LANCE_CORPORAL,2
TAX_WORLDLANGUAGES_BANGO,3
WB_475_JOBS_AND_GROWTH,5
WB_2679_JOBLESS_GROWTH,5
TAX_WORLDLANGUAGES_BAKULI,2
TAX_WORLDLANGUAGES_URA,10
TAX_FNCACT_STRIPPERS,1
TAX_DISEASE_CHEST_PAIN,1
TAX_WORLDBIRDS_BLACK_TERNS,1
TAX_DISEASE_ANGINA,1
TAX_FNCACT_MASTER_OF_CEREMONY,1
TAX_WEAPONS_TEARGASSED,2
WB_1028_INTERNATIONAL_BOUNDARIES,2
TAX_ETHNICITY_LUGBARA,1
TAX_WORLDLANGUAGES_LUGBARA,1
TAX_WORLDLANGUAGES_TANGA,82
TAX_WORLDLANGUAGES_SAGARA,1
TAX_TERROR_GROUP_PEOPLE_DEFENSE_FORCES,1
TAX_ETHNICITY_BAKONJO,4
TAX_WORLDFISH_PANGAS,4
TAX_WORLDLANGUAGES_MATIA,1
TAX_ETHNICITY_BASOGA,1
