Theme,Count
WB_1493_USER_FEES_IN_EDUCATION,5
TAX_FNCACT_MEDICINE_MEN,4
TAX_FOODSTAPLES_SWEET_POTATOES,2
ECON_DEREGULATION,61
TAX_WORLDLANGUAGES_NTOMBA,1
TAX_FNCACT_PRIVATE_CITIZENS,7
TAX_ETHNICITY_CHOPS,5
TAX_FNCACT_LIFEGUARD,6
TAX_WORLDBIRDS_SADDLEBACK,2
WB_2106_MARKET_COMPETITION_ADVOCACY_AND_LIBERALIZATION,33
TAX_WORLDMAMMALS_WILDCAT,10
TAX_DISEASE_FUNGAL_DISEASE,5
TAX_PLANTDISEASE,6
TAX_PLANTDISEASE_FUNGAL_DISEASE,5
TAX_ETHNICITY_AHMADIS,6
TAX_FNCACT_COUNTESS,6
WB_2460_MARITIME_PIRACY,7
WB_1006_GRAVITY_IRRIGATION,8
TAX_WORLDLANGUAGES_GALLEGOS,5
TAX_WORLDLANGUAGES_BOMBO,4
TAX_FNCACT_FEDERAL_AGENTS,3
TAX_WORLDBIRDS_EVENING_GROSBEAK,1
TAX_FNCACT_A_CENSOR,9
TAX_WORLDLANGUAGES_SONGA,2
TAX_ETHNICITY_ZAMBIANS,39
TAX_FNCACT_BELLMAN,2
TAX_FNCACT_CHOREOGRAPHERS,1
WB_555_ARTISANAL_AND_SMALL_SCALE_MINING,9
TAX_WORLDCRUSTACEANS_BARNACLE,1
TAX_WORLDCRUSTACEANS_BARNACLES,1
TAX_WORLDLANGUAGES_TEBELE,4
TAX_FNCACT_GOVENOR,6
TAX_FNCACT_ARMOURER,13
TAX_WORLDMAMMALS_BELUGA,14
TAX_ETHNICITY_HUTU,71
TAX_ETHNICITY_TUTSI,43
TAX_MILITARY_TITLE_LIEUTENANTGENERAL,17
TAX_FNCACT_LIEUTENANTGENERAL,17
TAX_FNCACT_DELIVERY_MAN,19
TAX_FNCACT_BRICKLAYERS,14
TAX_TERROR_GROUP_JANJAWEED,13
TAX_WORLDLANGUAGES_MARRA,13
TAX_ETHNICITY_TUTSIS,38
TAX_TERROR_GROUP_ALMOURABITOUN,13
TAX_RELIGION_EVANGELICAL_ALLIANCE,13
WB_2737_EMPLOYEE_BENEFITS,19
TAX_WORLDLANGUAGES_SHERWIN,13
TAX_WORLDLANGUAGES_CENTRAL_TIBETAN,23
TAX_WORLDREPTILES_TORTOISE,4
TAX_WORLDLANGUAGES_TRS,4
TAX_ETHNICITY_MAURITIAN,91
TAX_WORLDLANGUAGES_MAURITIAN,91
TAX_FNCACT_CREATIVE_DIRECTOR,10
TAX_WORLDLANGUAGES_MACHE,2
TAX_WORLDLANGUAGES_SAUSE,1
TAX_FNCACT_PROVOST,26
WB_2744_LIVING_WAGES,8
TAX_ETHNICITY_XHOSA,18
TAX_WORLDLANGUAGES_XHOSA,18
TAX_DISEASE_BLACK_DEATH,2
TAX_TERROR_GROUP_PEOPLE_MOVEMENT_FOR_THE_LIBERATION,7
WB_925_INEQUALITY_UNDER_LAW,4
TAX_WORLDLANGUAGES_ORS,6
TAX_FNCACT_ANGLER,1
TAX_WORLDFISH_ANGLER,1
TAX_FNCACT_JEWELLER,2
TAX_FNCACT_GOLDSMITHS,1
MEDICAL_SECURITY,43
TAX_WORLDLANGUAGES_DHOLUO,5
TAX_ETHNICITY_NEPALIS,1
TAX_WORLDLANGUAGES_NEPALIS,1
TAX_WORLDLANGUAGES_SWARA,3
TAX_WORLDLANGUAGES_MASAI,3
TAX_WORLDLANGUAGES_UMEDA,2
TAX_ETHNICITY_OVIMBUNDU,1
TAX_WORLDLANGUAGES_OVIMBUNDU,1
TAX_ETHNICITY_MBUNDUMESTICO,1
TAX_ETHNICITY_LUNDA,2
TAX_WORLDLANGUAGES_LUNDA,2
TAX_TERROR_GROUP_POPULAR_MOVEMENT_FOR_THE_LIBERATION,1
WB_1353_PHARMACEUTICAL_SUPPLY_CHAIN,26
TAX_WORLDLANGUAGES_BARA,7
TAX_FNCACT_ASTRONOMER,30
TAX_FNCACT_CARTOGRAPHER,2
TAX_TERROR_GROUP_PAN_AFRICANIST_CONGRESS,11
TAX_POLITICAL_PARTY_PAN_AFRICANIST_CONGRESS,11
TAX_WORLDLANGUAGES_KIRUNDI,12
TAX_WORLDLANGUAGES_KIDAL,56
TAX_WORLDLANGUAGES_NTUMBA,6
TAX_WORLDLANGUAGES_YACOUBA,14
TAX_WORLDLANGUAGES_KOLELAS,36
TAX_WORLDLANGUAGES_MONGI,8
TAX_POLITICAL_PARTY_UNITED_DEMOCRATIC_FORCES,2
TAX_WORLDLANGUAGES_DOGARI,2
TAX_WORLDLANGUAGES_CONGO,15
TAX_WORLDLANGUAGES_SONIA,10
TAX_TERROR_GROUP_UNION_OF_CONGOLESE_PATRIOTS,2
TAX_WORLDLANGUAGES_NGOMBE,2
TAX_FNCACT_VALETS,2
TAX_ETHNICITY_SELEKA,31
TAX_TERROR_GROUP_SELEKA,31
TAX_WORLDLANGUAGES_NANDE,8
TAX_ETHNICITY_COMORAN,30
TAX_ETHNICITY_TUAREGS,10
TAX_WORLDLANGUAGES_TUAREGS,10
TAX_FNCACT_GRAPHIC_DESIGNER,2
TAX_ETHNICITY_WOLOF,2
TAX_WORLDLANGUAGES_WOLOF,2
TAX_POLITICAL_PARTY_SENEGALESE_DEMOCRATIC_PARTY,4
TAX_ETHNICITY_HUTUS,14
TAX_TERROR_GROUP_AL_QAEDA_IN_THE,8
TAX_TERROR_GROUP_AL_QAEDA_IN_THE_ISLAMIC,8
SOC_POINTSOFINTEREST_DISPLACED_PERSON_CAMPS,4
TAX_MILITARY_TITLE_SQUADRON_LEADER,11
TAX_FNCACT_SQUADRON_LEADER,11
TAX_WORLDLANGUAGES_GRANDE_COMORE,10
TAX_WORLDLANGUAGES_COMORIAN,9
TAX_AIDGROUPS_MEDECINS_SANS_FRONTIERES,11
TAX_FNCACT_ASSESSORS,24
TAX_TERROR_GROUP_AL_QAIDAH,10
HUMAN_RIGHTS_ABUSES_SUMMARY_EXECUTIONS,7
TAX_POLITICAL_PARTY_CONGOLESE_LABOUR_PARTY,10
TAX_WORLDLANGUAGES_COMORIANS,2
TAX_WORLDBIRDS_MALIA,2
TAX_WORLDLANGUAGES_MOUSSEY,2
TAX_ETHNICITY_FULANI,8
TAX_WORLDLANGUAGES_FULANI,8
TAX_WORLDLANGUAGES_MBORORO,2
TAX_WORLDLANGUAGES_BACHE,10
TAX_WORLDLANGUAGES_DIOULA,2
CRIME_STEAL_LIVESTOCK,15
TAX_TERROR_GROUP_TUAREG_REBEL,10
TAX_WORLDLANGUAGES_MANKETA,2
TAX_WORLDLANGUAGES_SANAGA,2
TAX_TERROR_GROUP_ALQAIDAH,16
TAX_TERROR_GROUP_NATIONAL_MOVEMENT_FOR_THE_LIBERATION,6
TAX_ETHNICITY_MAURITIANS,6
TAX_WORLDLANGUAGES_MAURITIANS,6
TAX_WORLDLANGUAGES_NZEBI,2
TAX_POLITICAL_PARTY_NATIONAL_MOVEMENT_FOR_CHANGE,4
TAX_AIDGROUPS_SALVATION_ARMY,4
TAX_TERROR_GROUP_IVORIAN_POPULAR_FRONT,12
TAX_FNCACT_PRESSMEN,2
TAX_FNCACT_CARPENTER,19
TAX_ETHNICITY_COMORANS,26
TAX_WORLDLANGUAGES_AKEBOU,2
TAX_WORLDLANGUAGES_SEKOU,2
TAX_WORLDLANGUAGES_KEREWA,4
TAX_WORLDLANGUAGES_LOGONE,4
ECON_WORLDCURRENCIES_CONGOLESE_FRANCS,2
TAX_WORLDLANGUAGES_GRANDE_COMORES,4
TAX_WORLDLANGUAGES_MANOUCHES,2
TAX_TERROR_GROUP_MUJAO,6
TAX_TERROR_GROUP_INTERAHAMWE,6
TAX_WORLDLANGUAGES_KIBIRA,10
TAX_WORLDLANGUAGES_MUNARI,8
TAX_POLITICAL_PARTY_GABONESE_DEMOCRATIC_PARTY,14
TAX_TERROR_GROUP_TUAREG_REBELS,2
TAX_ETHNICITY_GOURMA,2
TAX_WORLDLANGUAGES_GOURMA,2
TAX_POLITICAL_PARTY_PARTY_OF_NATIONAL_UNITY,2
TAX_WORLDLANGUAGES_GOUDE,4
TAX_WORLDLANGUAGES_CHAMBAS,6
TAX_ETHNICITY_NEW_ZEALANDERS,5
TAX_WORLDLANGUAGES_EBINA,4
TAX_WORLDLANGUAGES_LUMBI,2
TAX_AIDGROUPS_REFUGEES_INTERNATIONAL,4
TAX_WORLDLANGUAGES_ANYANGA,2
TAX_ETHNICITY_MOSSI,2
TAX_WORLDLANGUAGES_MOSSI,2
TAX_ETHNICITY_GBAYA,2
TAX_WORLDLANGUAGES_GBAYA,2
TAX_FNCACT_PORTERS,3
TAX_TERROR_GROUP_ALQAEDA_IN_THE_ISLAMIC_MAGHREB,4
TAX_WORLDLANGUAGES_PULAR,2
TAX_FNCACT_PRESSMAN,3
TAX_WORLDLANGUAGES_TAHOUA,2
TAX_WORLDLANGUAGES_TAMASHEQ,2
TAX_WORLDLANGUAGES_KABADI,2
TAX_WORLDLANGUAGES_NYUNGWE,2
TAX_ETHNICITY_OUADDAI,2
TAX_AIDGROUPS_ACTION_AGAINST_HUNGER,2
HUMAN_RIGHTS_ABUSES_FORCED_DISAPPEARANCES,8
TAX_WORLDLANGUAGES_HASSANI,2
TAX_WORLDLANGUAGES_DOUALA,10
TAX_WORLDLANGUAGES_MABILA,2
TAX_FNCACT_BOATMEN,2
TAX_WORLDLANGUAGES_VINZA,2
TAX_WORLDLANGUAGES_KOUSSERI,4
TAX_ETHNICITY_BAMBARA,4
TAX_WORLDLANGUAGES_BAMBARA,4
WB_481_SECONDARY_EDUCATION,21
TAX_FNCACT_TROUBLE_SHOOTERS,2
TAX_ETHNICITY_GAMO,2
TAX_WORLDLANGUAGES_BENGA,2
TAX_WORLDLANGUAGES_MANDARA,2
TAX_WORLDLANGUAGES_MALKI,2
TAX_FNCACT_CHAUFFEUR,2
ECON_WORLDCURRENCIES_BURUNDIAN_FRANCS,2
TAX_TERROR_GROUP_AL_QAEDA_ORGANIZATION,2
TAX_WORLDLANGUAGES_GAWAR,2
TAX_TERROR_GROUP_TUAREG_REBEL_MOVEMENT,2
TAX_WORLDLANGUAGES_DAHALO,2
TAX_FNCACT_CORPORALS,2
TAX_ETHNICITY_TAMA,2
TAX_WORLDLANGUAGES_KARANG,6
TAX_WORLDLANGUAGES_KWAME,16
TAX_POLITICAL_PARTY_DEMOCRATIC_RENEWAL_PARTY,2
TAX_FNCACT_GRAVEDIGGERS,2
TAX_ETHNICITY_FULANIS,2
TAX_WORLDLANGUAGES_FULANIS,2
WB_1611_INCOME_GENERATING_ACTIVITIES,4
TAX_ETHNICITY_SERE,4
TAX_WORLDLANGUAGES_BIRAO,2
WB_1855_GENETICALLY_MODIFIED_ORGANISMS,3
TAX_TERROR_GROUP_SWORD_OF_ISLAM,1
TAX_WORLDLANGUAGES_BABUR,1
WB_2525_TAX_TRANSPARENCY,16
TAX_ETHNICITY_WHITES,1
TAX_WORLDLANGUAGES_SUNDANESE,4
TAX_WORLDLANGUAGES_MWANGA,10
TAX_WORLDLANGUAGES_AMAZIGH,3
TAX_DISEASE_SMALLPOX,2
HUMAN_RIGHTS_ABUSES_FORCED_MIGRATION,3
TAX_ETHNICITY_BERMUDIANS,2
TAX_FNCACT_PARTTIMERS,5
WB_600_NATURAL_RESOURCES_MANAGEMENT,45
WB_1057_SUSTAINABLE_FOREST_MANAGEMENT,10
TAX_FNCACT_CLINICAL_PSYCHOLOGIST,2
WB_2645_REGULATORY_IMPACT_ASSESSMENT,1
TAX_WORLDLANGUAGES_KISWAHILI,17
TAX_WORLDFISH_BANJO,1
TAX_WORLDFISH_BANJOS,1
TAX_WORLDLANGUAGES_TUVAN,1
TAX_FNCACT_INTELLIGENCER,1
WB_1664_DIRECT_JOB_CREATION,4
WB_1661_EMPLOYMENT_INCENTIVES,32
TAX_WORLDFISH_COD,8
TAX_ETHNICITY_NAGA,6
TAX_DISEASE_BSE,2
TAX_DISEASE_BLUETONGUE,3
TAX_ECON_FREETRADEAGREEMENTS_EUROPEAN_FREE_TRADE_ASSOCIATION,5
WB_1400_HEALTH_REFERRAL_SYSTEMS,3
TAX_DISEASE_ANTHRAX,6
TAX_FNCACT_PRINCESS_ROYAL,1
WB_1181_GENERAL_AGREEMENT_ON_TRADE_IN_SERVICES,16
WB_1184_COMMERCIAL_PRESENCE,16
TAX_FNCACT_CORPORATE_EXECUTIVE,2
TAX_FNCACT_PRIVATEER,2
TAX_WORLDLANGUAGES_KAMAU,5
TAX_WORLDMAMMALS_MOOSE,2
TAX_WORLDLANGUAGES_KUNDA,1
TAX_FNCACT_SALESMAN,12
TAX_WORLDLANGUAGES_PRADHAN,8
TAX_TERROR_GROUP_IRANIAN_REVOLUTIONARY_GUARD_CORPS,1
TAX_FNCACT_FACTORY_WORKER,3
TAX_TERROR_GROUP_MOJAHEDIN_KHALQ_ORGANISATION,1
TAX_WEAPONS_TORPEDOS,1
TAX_WORLDLANGUAGES_FARSI,7
TAX_WORLDFISH_SEA_DRAGON,1
TAX_WORLDMAMMALS_HUMPBACK_WHALES,1
MED_MEDICALTOURISM,6
WB_331_ECONOMIC_TRANSPARENCY,6
TAX_FNCACT_COURTIER,3
TAX_WORLDLANGUAGES_NAM,1
TAX_RELIGION_SUNNI_MUSLIM,3
WB_1792_ENVIRONMENTAL_HEALTH,12
WB_1232_PRINCIPLES_OF_CORPORATE_GOVERNANCE,1
TAX_DISEASE_WATERBORNE_DISEASE,4
WB_2151_CHILD_DEVELOPMENT,14
TAX_FNCACT_EXECUTIVE_DIRECTORS,11
TAX_ETHNICITY_ZOROASTRIAN,3
ECON_DEVELOPMENTORGS_ORGANIZATION_FOR_INVESTMENT,3
TAX_ETHNICITY_SHAFII,9
TAX_TERROR_GROUP_SUPREME_ISLAMIC_COUNCIL,4
TAX_POLITICAL_PARTY_ISLAMIC_IRAN_PARTICIPATION_FRONT,1
ECON_WORLDCURRENCIES_INDIAN_RUPEES,7
SOC_DIPLOMCOOP,2
EPU_POLICY_CREDIT_CRUNCH,1
TAX_RELIGION_CONGREGATIONAL,4
TAX_TERROR_GROUP_ISLAMIC_FRONTS,1
WB_2548_INVESTMENT_PROTECTION,5
ECON_DEVELOPMENTORGS_INTERNATIONAL_FINANCE_CORPORATION,26
TAX_AIDGROUPS_INTERNATIONAL_FINANCE_CORPORATION,26
TAX_WORLDLANGUAGES_BORUN,5
DISCRIMINATION_RELIGION_ANTIISLAM,1
TAX_FOODSTAPLES_OLIVE_OIL,2
WB_1173_TRANSPORT_LOGISTICS_PROVIDERS,2
TAX_RELIGION_MANDAEAN,1
TAX_WORLDLANGUAGES_MANDAEAN,1
TAX_RELIGION_MANDAEANS,1
TAX_WORLDLANGUAGES_MANDAEANS,1
TAX_RELIGION_GNOSTIC,1
TAX_WORLDLANGUAGES_MANDAIC,1
TAX_WORLDLANGUAGES_IRAQI_ARABIC,1
TAX_WORLDLANGUAGES_MABRI,1
TAX_AIDGROUPS_DANISH_REFUGEE_COUNCIL,3
ECON_DEVELOPMENTORGS_KOREA_INTERNATIONAL_COOPERATION_AGENCY,1
TAX_AIDGROUPS_KOREA_INTERNATIONAL_COOPERATION_AGENCY,1
TAX_TERROR_GROUP_RESISTANCE_FRONTS,1
TAX_FNCACT_DECISION_MAKER,3
TAX_TERROR_GROUP_HEZBOLLAH_MILITARY_WING,2
WB_1063_WATER_ALLOCATION_AND_WATER_SUPPLY,9
TAX_DISEASE_TREMOR,72
TAX_TERROR_GROUP_ISLAMIC_JIHAD_MOVEMENT_IN_PALESTINE,1
TAX_TERROR_GROUP_SYRIAN_RESISTANCE,1
TAX_WORLDLANGUAGES_MALEK,8
TAX_WEAPONS_INCENDIARY_DEVICES,2
TAX_WORLDLANGUAGES_SHAHRUDI,1
TAX_TERROR_GROUP_AL_MANAR,2
TAX_FNCACT_ARCHBISHOPS,1
TAX_ETHNICITY_MAYAN,2
TAX_FNCACT_MANAGING_DIRECTORS,5
TAX_FNCACT_CARETAKERS,1
TAX_FNCACT_EMBEZZLER,1
WB_857_LIFE_SKILLS,1
TAX_WORLDLANGUAGES_TURKI,2
WB_2566_EXPORT_PROMOTION,15
TAX_WORLDLANGUAGES_AREARS,1
WB_971_BANKING_REGULATION,1
TAX_WORLDLANGUAGES_PEND,1
TAX_TERROR_GROUP_STOP_THE_WAR_COALITION,1
TAX_FNCACT_MATHEMATICIAN,14
TAX_WORLDMAMMALS_JAGUAR,11
TAX_FNCACT_CHARGE_DAFFAIRS,2
TAX_WORLDLANGUAGES_MARAN,1
TAX_FNCACT_FACULTY_MEMBER,8
TAX_FNCACT_BUSINESSWOMEN,3
TAX_WEAPONS_AIR_DEFENSE_SYSTEMS,2
TAX_WORLDLANGUAGES_KARAMI,1
TAX_WORLDLANGUAGES_AMONO,1
TAX_WORLDLANGUAGES_MULIA,1
TAX_RELIGION_CHALDEAN_CHRISTIANS,2
NATURAL_DISASTER_POWERFUL_STORMS,1
TAX_FNCACT_STANDARDBEARERS,2
TAX_DISEASE_MOSQUITOBORNE_DISEASE,1
TAX_FNCACT_VET,22
TAX_POLITICAL_PARTY_ISLAMIC_SOCIETY_OF_ENGINEERS,1
TAX_TERROR_GROUP_TAKFIRI_MOVEMENTS,1
TAX_ETHNICITY_ZOROASTRIANS,2
TAX_WORLDBIRDS_MERLIN,6
TAX_WORLDLANGUAGES_SEN,1
TAX_WORLDLANGUAGES_NATANZI,1
TAX_WEAPONS_SURFACE_TO_AIR_MISSILE,4
TAX_FNCACT_JEWELER,11
WB_605_WILDLIFE_RESOURCES,32
TAX_TERROR_GROUP_BLACK_PANTHERS,2
TAX_FNCACT_ARRANGERS,2
TAX_FNCACT_MACHINISTS,1
TAX_WORLDMAMMALS_HIPPOPOTAMUSES,1
TAX_WORLDREPTILES_CROCODILES,14
TAX_FNCACT_ZOOKEEPERS,2
TAX_WORLDLANGUAGES_KATHI,7
TAX_ETHNICITY_SETSWANA,5
TAX_WORLDLANGUAGES_GIKUYU,5
TAX_FNCACT_IMMIGRATION_OFFICER,11
TAX_AIDGROUPS_CHRISTIAN_AID,7
TAX_AIDGROUPS_OVERSEAS_DEVELOPMENT_INSTITUTE,17
TAX_FNCACT_CHIEFS_OF_STATE,9
TAX_WEAPONS_STUN_GRENADE,1
TAX_FNCACT_RESEARCH_ASSISTANT,12
HUMAN_RIGHTS_ABUSES_WATERBOARDING,1
TAX_WORLDMAMMALS_SABLE,3
WB_2724_PUBLIC_SECTOR_JOBS,1
WB_2717_FIRM_LEVEL_EMPLOYMENT_ANALYSIS,1
TAX_WORLDLANGUAGES_NZIMA,3
TAX_AIDGROUPS_ACT_ALLIANCE,1
WB_2686_SKILLS_GAP,8
WB_2683_CHANGING_NATURE_OF_JOBS,8
WB_2671_JOBS_AND_DEVELOPMENT,8
TAX_FNCACT_STOCKBROKER,1
TAX_DISEASE_SEXUALLY_TRANSMITTED_INFECTIONS,2
WB_372_FINANCIAL_COOPERATIVES,1
TAX_WORLDFISH_MENHADEN,2
TAX_WORLDFISH_GULF_MENHADEN,2
TAX_FNCACT_HERDSMENS,1
TAX_WORLDCRUSTACEANS_SHRIMP,11
TAX_WORLDCRUSTACEANS_SHRIMPS,2
TAX_WORLDFISH_SNAPPER,3
TAX_DISEASE_CHOREA,9
TAX_ETHNICITY_BANGLADESHIS,9
TAX_WORLDLANGUAGES_TURKANA,3
WB_664_KNOWLEDGE_MANAGEMENT,5
TAX_FNCACT_THERAPIST,1
TAX_FNCACT_PHYSICAL_THERAPIST,1
WB_1463_HEALTH_EDUCATION,35
WB_2669_PREMATURE_DEATH,27
TAX_FNCACT_OFFICEHOLDER,2
WB_1846_CARBON_PRICING,2
WB_959_CLIMATE_CHANGE_LAW,3
WB_1191_WORKING_CAPITAL_FINANCE,2
TAX_FNCACT_THE_GROOM,3
TAX_FNCACT_DIRECTOR_OF_RESEARCH,4
ECON_UNDEREMPLOYMENT,7
WB_2702_UNDEREMPLOYMENT,7
TAX_FNCACT_MATCHMAKER,7
TAX_RELIGION_CONFUCIANISM,3
WB_2066_PROJECT_CYCLE_MANAGEMENT,1
TAX_ETHNICITY_YORUBAS,1
TAX_WORLDLANGUAGES_YORUBAS,1
TAX_FNCACT_CHIEF_SECURITY_OFFICERS,1
TAX_WORLDFISH_PANGA,3
TAX_WORLDINSECTS_GRASSHOPPER,3
TAX_AGRICULHARMINSECTS_GRASSHOPPER,3
TAX_WORLDLANGUAGES_TAJIO,2
TAX_FNCACT_WAIT_STAFF,2
TAX_ETHNICITY_BENCH,2
TAX_WORLDLANGUAGES_LOMBE,3
TAX_WORLDMAMMALS_BAIJI,1
TAX_FNCACT_MANAGERESS,2
TAX_WORLDMAMMALS_WHITE_RHINOCEROS,14
TAX_WORLDBIRDS_REDHEAD,1
TAX_WORLDBIRDS_BARN_OWLS,1
TAX_WORLDLANGUAGES_MANDI,1
WB_2915_ENVIRONMENTAL_CRIME,12
ECON_DEVELOPMENTORGS_INFRASTRUCTURE_CONSORTIUM_FOR_AFRICA,1
TAX_FNCACT_DEATH_SQUAD,2
TAX_FNCACT_TAXMAN,5
TAX_WORLDLANGUAGES_KOHLI,1
TAX_TERROR_GROUP_BHARATIYA_JANATA_PARTY,7
TAX_POLITICAL_PARTY_BHARATIYA_JANATA_PARTY,7
ECON_WORLDCURRENCIES_BOTSWANA_PULA,1
TAX_FNCACT_ARRANGER,2
TAX_FNCACT_DOORMAN,2
TAX_WORLDFISH_TRUMPETER,35
TAX_FNCACT_VIOLINIST,3
TAX_TERROR_GROUP_SOUTH_WEST_AFRICA_PEOPLE_ORGANIZATION,3
TAX_ETHNICITY_DODOTH,1
TAX_ETHNICITY_KARAMOJONG,1
TAX_WORLDLANGUAGES_KARAMOJONG,1
TAX_WORLDLANGUAGES_MBALE,6
TAX_WORLDLANGUAGES_MAWANDA,3
TAX_WORLDLANGUAGES_MUKULU,4
TAX_WORLDLANGUAGES_JINJA,23
WB_730_MANAGEMENT_INFORMATION_SYSTEMS,1
ECON_DEVELOPMENTORGS_UNITED_NATIONS_POPULATION_FUND,9
SOC_POINTSOFINTEREST_FORWARD_OPERATING_BASES,1
TAX_ETHNICITY_TESO,3
TAX_TERROR_GROUP_SHABAB,4
TAX_TERROR_GROUP_AL_SHABAB,1
TAX_ETHNICITY_FULA,1
TAX_DISEASE_ANAEMIA,10
TAX_DISEASE_ABDOMINAL_PAIN,2
TAX_WORLDLANGUAGES_KAGORO,1
TAX_WORLDLANGUAGES_LUGANDA,1
TAX_WORLDLANGUAGES_KOLOLO,10
TAX_ECON_FREETRADEAGREEMENTS_COMESA,16
TAX_DISEASE_RUBELLA,1
TAX_WORLDLANGUAGES_LANGO,1
TAX_ETHNICITY_ANKOLE,1
TAX_WORLDLANGUAGES_BIIRA,2
TAX_ETHNICITY_ACHOLI,2
TAX_WORLDLANGUAGES_ACHOLI,2
TAX_WORLDLANGUAGES_NSENGA,1
TAX_TERROR_GROUP_UGANDA_NATIONAL_LIBERATION_ARMY,1
TAX_WORLDLANGUAGES_KYAKA,1
TAX_ETHNICITY_MADI,9
TAX_FNCACT_PETROLEUM_ENGINEER,1
TAX_FNCACT_LANCE_CORPORAL,2
TAX_WORLDLANGUAGES_BANGO,2
WB_475_JOBS_AND_GROWTH,5
WB_2679_JOBLESS_GROWTH,5
TAX_WORLDLANGUAGES_BAKULI,2
TAX_WORLDLANGUAGES_URA,3
TAX_FNCACT_STRIPPERS,1
TAX_WORLDBIRDS_BLACK_TERNS,1
TAX_DISEASE_CHEST_PAIN,1
TAX_DISEASE_ANGINA,1
TAX_FNCACT_MASTER_OF_CEREMONY,1
TAX_WEAPONS_TEARGASSED,2
WB_1028_INTERNATIONAL_BOUNDARIES,2
TAX_ETHNICITY_LUGBARA,1
TAX_WORLDLANGUAGES_LUGBARA,1
TAX_WORLDLANGUAGES_TANGA,51
TAX_WORLDLANGUAGES_SAGARA,1
TAX_TERROR_GROUP_PEOPLE_DEFENSE_FORCES,1
TAX_ETHNICITY_BAKONJO,2
TAX_WORLDFISH_PANGAS,4
TAX_WORLDLANGUAGES_MATIA,1
TAX_ETHNICITY_BASOGA,1
TAX_ETHNICITY_SWAZI,8
TAX_WORLDLANGUAGES_SWAZI,8
TAX_WORLDLANGUAGES_MABITI,1
TAX_POLITICAL_PARTY_DEMOCRATIC_CHANGE_PARTY,1
TAX_WORLDLANGUAGES_IBEMBE,1
TAX_FNCACT_RIGHTHAND_MEN,1
TAX_DISEASE_INFLAMMATION,8
TAX_WORLDLANGUAGES_RUKIGA,1
TAX_ETHNICITY_BUNYORO,1
TAX_WORLDLANGUAGES_SELEMAN,5
TAX_TERROR_GROUP_ISLAMIC_COURTS_UNION,1
TAX_FNCACT_DESK_OFFICER,2
TAX_WORLDBIRDS_CROWS,2
TAX_TERROR_GROUP_PEOPLE_DEFENSE_FORCE,1
TAX_AIDGROUPS_EUROPEAN_COMMISSION_HUMANITARIAN_AID,1
TAX_TERROR_GROUP_REVOLUTIONARY_FORCES_FOR_THE_LIBERATION,1
TAX_POLITICAL_PARTY_PEOPLE_PROGRESSIVE_PARTY,1
TAX_AIDGROUPS_ACTIONAID,1
TAX_WORLDLANGUAGES_IGARA,2
WB_2189_AGRICULTURE_INSURANCE,1
TAX_FNCACT_GUITARIST,4
TAX_WORLDLANGUAGES_ZANDI,3
TAX_ETHNICITY_SEYCHELLOIS,1
TAX_POLITICAL_PARTY_ISLAMIC_DAWA_PARTY,2
TAX_WORLDLANGUAGES_CASTILIAN,1
WB_606_NATURAL_CAPITAL_ACCOUNTING,5
TAX_DISEASE_SHINGLES,2
ECON_WORLDCURRENCIES_MALAYSIAN_RINGGITS,1
TAX_DISEASE_TWINNING,38
TAX_FNCACT_TOWN_CLERK,2
TAX_ETHNICITY_ASHKENAZI,3
TAX_AIDGROUPS_ISLAMIC_RELIEF,1
TAX_WORLDLANGUAGES_SERRA,7
TAX_WORLDLANGUAGES_MBALI,2
TAX_RELIGION_ULTRAORTHODOX,1
TAX_WORLDBIRDS_GREY_PARROTS,5
TAX_WORLDREPTILES_TORTOISES,1
TAX_WORLDBIRDS_SCARLET_MACAW,1
TAX_WORLDREPTILES_BOX_TURTLES,1
TAX_WORLDREPTILES_WOOD_TURTLES,1
NATURAL_DISASTER_VIOLENT_STORM,1
EPU_POLICY_BANK_OF_KOREA,1
MANMADE_DISASTER_PIPELINE_EXPLOSION,17
SOC_POINTSOFINTEREST_ARMY_BASES,3
TAX_ETHNICITY_BAHRAINIS,1
TAX_TERROR_GROUP_ISLAMIC_MOVEMENT_IN_NIGERIA,1
TAX_DISEASE_CRIMEANCONGO_HEMORRHAGIC_FEVER,1
TAX_DISEASE_ZOONOSES,1
WB_1956_ZOONOTIC_DISEASE,1
TAX_WORLDLANGUAGES_LEZGI,1
TAX_WORLDLANGUAGES_BORNA,1
ECON_PROPANE,3
TAX_FNCACT_CONGRESSIONAL_AIDE,1
TAX_WORLDLANGUAGES_SEDEQ,1
TAX_WORLDLANGUAGES_CHALDEANS,1
MANMADE_DISASTER_CRANE_COLLAPSED,3
TAX_RELIGION_JAIN,9
TAX_ETHNICITY_JAIN,9
TAX_WORLDFISH_TROUT,2
TAX_TERROR_GROUP_ABDULLAH_AZZAM_BRIGADES,1
TAX_WORLDFISH_FISHES,15
TAX_WORLDLANGUAGES_BUNDI,6
TAX_FNCACT_PRISON_CHAPLAIN,1
TAX_WORLDLANGUAGES_TANDO,2
NATURAL_DISASTER_INTENSE_RAINFALL,1
TAX_WORLDMAMMALS_POLAR_BEARS,10
TAX_AIDGROUPS_FEDERAL_EMERGENCY_MANAGEMENT_AGENCY,3
TAX_WORLDLANGUAGES_FANYA,1
TAX_TERROR_GROUP_TAMIL_TIGERS,10
